(16746, 7312)
(16756, 6322)
(16760, 14198)
(16762, 2570)
(16766, 10676)
(16772, 4248)
(16778, 10866)
(16782, 11136)
(16800, 6016)
(16824, 2624)
(16824, 9416)
(16826, 9198)
(16840, 9860)
(16864, 8160)
(16876, 11168)
(16894, 4668)
(16896, 9892)
(16900, 8524)
(16930, 7630)
(16936, 10086)
(16992, 2374)
(16996, 2378)
(17002, 10434)
(17012, 4664)
(17014, 11044)
(17018, 4742)
(17052, 5416)
(17068, 8274)
(17084, 13990)
(17086, 9624)
(17090, 10840)
(17098, 11040)
(17102, 8482)
(17120, 3872)
(17122, 11038)
(17132, 7634)
(17132, 11040)
(17148, 10988)
(17158, 6536)
(17164, 5186)
(17178, 9022)
(17198, 10604)
(17206, 9518)
(17216, 6654)
(17218, 8478)
(17234, 6214)
(17234, 7904)
(17240, 8584)
(17250, 3842)
(17260, 5654)
(17260, 10670)
(17296, 8198)
(17332, 6860)
(17344, 8582)
(17356, 3820)
(17426, 5584)
(17452, 8134)
(17454, 6880)
(17474, 8546)
(17494, 6078)
(17494, 10914)
(17500, 8306)
(17506, 8190)
(17512, 8916)
(17522, 3596)
(17528, 6928)
(17532, 8492)
(17544, 3820)
(17548, 5122)
(17550, 9634)
(17570, 9400)
(17576, 9578)
(17646, 10364)
(17684, 8490)
(17692, 3208)
(17692, 8564)
(17714, 6860)
(17732, 9346)
(17734, 9426)
(17738, 5712)
(17792, 3342)
(17806, 9406)
(17812, 3380)
(17816, 3292)
(17820, 3364)
(17832, 10912)
(17834, 3220)
(17868, 5724)
(17876, 8376)
(17896, 5540)
(17896, 7828)
(17914, 8138)
(17936, 8388)
(17946, 7044)
(17948, 7066)
(17952, 3134)
(17966, 8158)
(18022, 8222)
(18074, 5498)
(18082, 5148)
(18116, 5260)
(18128, 8366)
(18130, 9742)
(18140, 5274)
(18144, 5302)
(18152, 2116)
(18154, 5250)
(18154, 9136)
(18168, 10090)
(18174, 4750)
(18182, 8068)
(18194, 4736)
(18194, 9756)
(18202, 5056)
(18222, 5024)
(18230, 10284)
(18252, 5176)
(18258, 8496)
(18268, 8222)
(18318, 5260)
(18332, 4638)
(18338, 8416)
(18354, 5896)
(18358, 7336)
(18362, 10876)
(18368, 11258)
(18378, 8872)
(18392, 8336)
(18396, 6986)
(18398, 9220)
(18402, 5096)
(18414, 5836)
(18428, 2134)
(18440, 9848)
(18454, 9682)
(18480, 9686)
(18486, 4368)
(18486, 5228)
(18498, 4638)
(18498, 5420)
(18506, 9786)
(18516, 3962)
(18518, 5102)
(18518, 8950)
(18520, 9748)
(18524, 9088)
(18528, 9818)
(18532, 9888)
(18540, 4092)
(18574, 5180)
(18576, 9644)
(18606, 12328)
(18614, 3962)
(18616, 8804)
(18640, 4886)
(18656, 9766)
(18660, 9388)
(18660, 9736)
(18670, 9248)
(18678, 3996)
(18688, 9482)
(18700, 9854)
(18706, 5822)
(18708, 8218)
(18710, 5844)
(18724, 7640)
(18724, 11186)
(18734, 5458)
(18736, 5856)
(18740, 1148)
(18748, 9730)
(18776, 6084)
(18776, 9872)
(18808, 3170)
(18880, 7268)
(18882, 2866)
(18892, 10252)
(18964, 2866)
(18966, 5654)
(18996, 7738)
(18996, 8758)
(19138, 4372)
(19148, 4294)
(19148, 10438)
(19170, 9276)
(19218, 1364)
(19256, 2794)
(19270, 6204)
(19276, 10262)
(19280, 6230)
(19310, 8136)
(19322, 9846)
(19342, 4550)
(19400, 6720)
(19410, 7540)
(19496, 8440)
(19500, 2212)
(19520, 4932)
(19530, 1258)
(19538, 1256)
(19620, 3258)
(19642, 1198)
(19648, 1016)
(19654, 4756)
(19668, 954)
(19698, 4798)
(19702, 10042)
(19710, 2238)
(19756, 2686)
(19786, 5264)
(19796, 9190)
(19808, 2776)
(19860, 3958)
(19926, 10284)
(19964, 3994)
(19984, 1360)
(19986, 2602)
(20006, 1804)
(20046, 5324)
(20058, 1184)
(20080, 14370)
(20094, 9074)
(20094, 14390)
(20128, 8016)
(20132, 1240)
(20138, 5970)
(20142, 1416)
(20150, 1132)
(20158, 6038)
(20170, 5090)
(20248, 1384)
(20292, 4996)
(20300, 1134)
(20300, 9672)
(20344, 6694)
(20370, 4476)
(20378, 12604)
(20398, 8424)
(20402, 6964)
(20426, 1316)
(20426, 8278)
(20442, 3086)
(20448, 5868)
(20456, 8300)
(20468, 4896)
(20470, 9446)
(20552, 8676)
(20556, 6792)
(20560, 8920)
(20606, 4902)
(20626, 3006)
(20658, 442)
(20690, 6328)
(20702, 13346)
(20720, 14046)
(20742, 7564)
(20760, 3692)
(20772, 4726)
(20772, 14046)
(20828, 3896)
(20830, 4664)
(20966, 3040)
(20992, 4404)
(20998, 5534)
(21008, 12706)
(21074, 11168)
(21130, 4820)
(21148, 12362)
(21164, 11222)
(21178, 11218)
(21264, 4182)
(21300, 5228)
(21326, 5604)
(21332, 8136)
(21350, 5242)
(21372, 10066)
(21404, 5818)
(21456, 5368)
(21506, 3864)
(21508, 4552)
(21510, 3714)
(21528, 2920)
(21612, 5150)
(21622, 5532)
(21640, 5310)
(21674, 7362)
(21698, 1998)
(21716, 1938)
(21728, 8732)
(21750, 8766)
(21762, 5024)
(21824, 3086)
(21842, 1388)
(21870, 6520)
(21930, 14114)
(21932, 4348)
(21942, 11934)
(21954, 9200)
(21976, 2642)
(21994, 13434)
(22038, 5518)
(22040, 5942)
(22048, 10522)
(22084, 1414)
(22098, 10994)
(22128, 3538)
(22142, 5178)
(22152, 8054)
(22162, 1624)
(22244, 1344)
(22332, 1842)
(22338, 10890)
(22344, 832)
(22344, 1330)
(22362, 1114)
(22376, 1498)
(22378, 3920)
(22392, 1552)
(22432, 3344)
(22506, 3018)
(22528, 708)
(22554, 10786)
(22598, 444)
(22606, 6150)
(22628, 11482)
(22634, 11898)
(22638, 4314)
(22668, 5388)
(22686, 4020)
(22716, 3076)
(22732, 3222)
(22786, 5574)
(22816, 1072)
(22816, 1408)
(22924, 4446)
(22930, 1250)
(22980, 7288)
(22990, 13078)
(23080, 14220)
(23108, 8396)
(23140, 3012)
(23148, 2066)
(23152, 6488)
(23176, 4876)
(23188, 1432)
(23214, 11706)
(23216, 4890)
(23266, 3050)
(23286, 1030)
(23332, 6676)
(23366, 6634)
(23402, 3136)
(23422, 3018)
(23432, 2574)
(23506, 2648)
(23532, 1592)
(23532, 3014)
(23538, 9640)
(23550, 2224)
(23570, 13870)
(23606, 2162)
(23674, 2118)
(23830, 3090)
(23834, 2138)
(23844, 712)
(23880, 394)
(23918, 14280)
(23926, 1216)
(23946, 12026)
(24012, 2914)
(24014, 2818)
(24016, 14390)
(24032, 14320)
(24058, 14280)
(24064, 14308)
(24068, 14368)
(24166, 2876)
(24188, 2574)
(24190, 1048)
(24218, 610)
(24228, 14252)
(24246, 13850)
(24262, 14208)
(24318, 906)
(24320, 14258)
(24330, 14268)
(24340, 1634)
(24346, 2252)
(24358, 604)
(24368, 2804)
(24396, 2242)
(24410, 2814)
(24448, 14340)
(24484, 8766)
(24514, 1022)
(24544, 120)
(24590, 9890)
(24594, 10982)
(24612, 9856)
(24652, 3046)
(24662, 2890)
(24688, 2348)
(24690, 11762)
(24726, 2104)
(24786, 7478)
(24836, 3094)
(24898, 8690)
(24922, 13646)
(25022, 1376)
(25040, 3202)
(25104, 2506)
(25134, 9010)
(25176, 11294)
(25192, 1318)
(25224, 2858)
(25224, 3280)
(25228, 8060)
(25236, 302)
(25238, 14062)
(25242, 11242)
(25246, 326)
(25276, 11212)
(25284, 7478)
(25320, 228)
(25384, 6670)
(25392, 3386)
(25484, 1158)
(25488, 2692)
(25522, 2968)
(25536, 1192)
(25570, 2272)
(25576, 2422)
